SlNo,imei,InfoType,Date Time,,F,Time,Validity,Latitude,Lat Direction,Longitude,Lng Direction,Speed,Course,Elevation,Acc,Battery,GSM,Version
9173,imei:865609029388685,tracker,18-06-2007 10.24,,F,102433,A,1256.1225,N,7737.4699,E,131,28,911.2,1,91,96,F1.7.3;
9174,imei:865609029388685,tracker,18-06-2007 10.25,,F,102504,A,1256.1692,N,7737.5178,E,54,351,908.6,1,91,100,F1.7.3;
9175,imei:865609029388685,tracker,18-06-2007 10.25,,F,102507,A,1256.1719,N,7737.5162,E,83,318,909.3,1,91,100,F1.7.3;
9176,imei:865609029388685,tracker,18-06-2007 10.25,,F,102547,A,1256.2223,N,7737.4766,E,72,349,916.4,1,91,73,F1.7.3;
9177,imei:865609029388685,tracker,18-06-2007 10.25,,F,102551,A,1256.2283,N,7737.4746,E,97,316,917.2,1,91,100,F1.7.3;
9178,imei:865609029388685,tracker,18-06-2007 10.26,,F,102639,A,1256.3266,N,7737.3884,E,265,315,911.8,1,91,70,F1.7.3;
9179,imei:865609029388685,tracker,18-06-2007 10.27,,F,102704,A,1256.3823,N,7737.3381,E,87,12,908.8,1,91,63,F1.7.3;
9180,imei:865609029388685,tracker,18-06-2007 10.27,,F,102707,A,1256.3876,N,7737.3423,E,172,43,908.2,1,90,63,F1.7.3;
9181,imei:865609029330026,sleep,18-06-2007 10.27,,F,102728,A,1254.8722,N,7734.4304,E,4,348,926.2,0,35,83,F1.7.3;
9182,imei:865609029388685,tracker,18-06-2007 10.27,,F,102747,A,1256.4749,N,7737.4419,E,161,339,905.1,1,91,63,F1.7.3;
9183,imei:865609029388685,tracker,18-06-2007 10.27,,F,102757,A,1256.4928,N,7737.4277,E,84,309,904,1,88,66,F1.7.3;
9184,imei:865609029388685,tracker,18-06-2007 10.28,,F,102845,A,1256.5126,N,7737.4105,E,0,323,899.8,1,91,80,F1.7.3;
9185,imei:865609029388685,sleep,18-06-2007 10.29,,F,102910,A,1256.5123,N,7737.4104,E,2,323,899.7,0,91,83,F1.7.3;
9186,imei:865609029388685,tracker,18-06-2007 10.31,,F,103124,A,1256.5452,N,7737.3695,E,145,319,900.9,1,91,96,F1.7.3;
9187,imei:865609029388685,tracker,18-06-2007 10.32,,F,103213,A,1256.7013,N,7737.1838,E,423,305,903.6,1,91,80,F1.7.3;
9188,imei:865609029388685,tracker,18-06-2007 10.32,,F,103238,A,1256.7526,N,7737.115,E,112,350,909.7,1,91,73,F1.7.3;
9189,imei:865609029388685,tracker,18-06-2007 10.32,,F,103246,A,1256.768,N,7737.1174,E,170,21,904.8,1,91,96,F1.7.3;
9190,imei:865609029388685,tracker,18-06-2007 10.33,,F,103334,A,1256.8873,N,7737.1812,E,219,27,888.4,1,91,93,F1.7.3;
9191,imei:865609029388685,tracker,18-06-2007 10.34,,F,103422,A,1257.0045,N,7737.2456,E,230,26,890.5,1,91,86,F1.7.3;
9192,imei:865609029388685,tracker,18-06-2007 10.35,,F,103501,A,1257.102,N,7737.2837,E,106,347,891,1,91,100,F1.7.3;
9193,imei:865609029388685,tracker,18-06-2007 10.35,,F,103504,A,1257.1045,N,7737.2817,E,63,315,890.7,1,91,83,F1.7.3;
9194,imei:865609029388685,tracker,18-06-2007 10.35,,F,103552,A,1257.1273,N,7737.2383,E,0,300,896.1,1,91,86,F1.7.3;
9195,imei:865609029388685,tracker,18-06-2007 10.36,,F,103628,A,1257.1416,N,7737.2146,E,34,342,896.8,1,91,86,F1.7.3;
9196,imei:865609029388685,tracker,18-06-2007 10.36,,F,103657,A,1257.1663,N,7737.2109,E,64,14,891.2,1,90,96,F1.7.3;
9197,imei:865609029388685,tracker,18-06-2007 10.37,,F,103747,A,1257.2945,N,7737.2447,E,127,12,899.1,1,90,43,F1.7.3;
9198,imei:865609029388685,tracker,18-06-2007 10.38,,F,103837,A,1257.3696,N,7737.2541,E,133,7,903.4,1,90,66,F1.7.3;
9199,imei:865609029388685,tracker,18-06-2007 10.39,,F,103905,A,1257.4808,N,7737.2646,E,300,329,908.4,1,88,53,F1.7.3;
9200,imei:865609029388685,tracker,18-06-2007 10.39,,F,103955,A,1257.7251,N,7737.1453,E,254,338,919.7,1,90,70,F1.7.3;
9201,imei:865609029388685,tracker,18-06-2007 10.40,,F,104003,A,1257.7451,N,7737.1343,E,172,294,918.5,1,88,50,F1.7.3;
9202,imei:865609029388685,tracker,18-06-2007 10.40,,F,104005,A,1257.7457,N,7737.1288,E,179,261,918.2,1,90,50,F1.7.3;
9203,imei:865609029388685,tracker,18-06-2007 10.41,,F,104100,A,1257.6955,N,7736.9641,E,307,256,900.7,1,88,70,F1.7.3;
9204,imei:865609029388685,tracker,18-06-2007 10.41,,F,104154,A,1257.6944,N,7736.7988,E,229,277,901.4,1,88,100,F1.7.3;
9205,imei:865609029388685,tracker,18-06-2007 10.42,,F,104210,A,1257.7028,N,7736.7509,E,198,312,905.6,1,90,100,F1.7.3;
9206,imei:865609029388685,tracker,18-06-2007 10.43,,F,104304,A,1257.8826,N,7736.6158,E,125,327,909.8,1,88,73,F1.7.3;
9207,imei:865609029388685,tracker,18-06-2007 10.43,,F,104358,A,1257.8888,N,7736.607,E,5,331,912.1,1,88,83,F1.7.3;
9208,imei:865609029388685,sleep,18-06-2007 10.44,,F,104412,A,1257.8888,N,7736.607,E,0,331,912.1,0,88,83,F1.7.3;
9209,imei:865609029330026,sleep,18-06-2007 10.45,,F,104529,A,1254.8784,N,7734.4304,E,5,142,948.7,0,35,76,F1.7.3;
9210,imei:865609029388685,tracker,18-06-2007 10.45,,F,104516,A,1257.9789,N,7736.5431,E,323,324,924,1,88,63,F1.7.3;
9211,imei:865609029388685,tracker,18-06-2007 10.45,,F,104523,A,1257.9983,N,7736.5203,E,190,289,925.5,1,88,73,F1.7.3;
9212,imei:865609029388685,tracker,18-06-2007 10.45,,F,104525,A,1257.9983,N,7736.5139,E,183,257,926,1,88,73,F1.7.3;
9213,imei:865609029388685,tracker,18-06-2007 10.46,,F,104619,A,1257.9862,N,7736.4668,E,0,251,926.7,1,88,73,F1.7.3;
9214,imei:865609029388685,sleep,18-06-2007 10.46,,F,104638,A,1257.9862,N,7736.4666,E,0,251,926.6,0,88,73,F1.7.3;
9215,imei:865609029388685,tracker,18-06-2007 10.48,,F,104858,A,1257.9772,N,7736.4203,E,157,259,924.1,1,88,66,F1.7.3;
9216,imei:865609029388685,tracker,18-06-2007 10.49,,F,104958,A,1257.9457,N,7736.2365,E,1,272,916.4,1,85,53,F1.7.3;
9217,imei:865609029388685,tracker,18-06-2007 10.50,,F,105002,A,1257.9449,N,7736.2342,E,99,238,918.4,1,88,76,F1.7.3;
9218,imei:865609029388685,tracker,18-06-2007 10.50,,F,105013,A,1257.9425,N,7736.2187,E,106,271,919.3,1,88,76,F1.7.3;
9219,imei:865609029388685,tracker,18-06-2007 10.51,,F,105107,A,1257.9235,N,7736.0744,E,131,262,918.5,1,88,80,F1.7.3;
9220,imei:865609029388685,tracker,18-06-2007 10.51,,F,105122,A,1257.9238,N,7736.064,E,42,295,921.1,1,88,100,F1.7.3;
9221,imei:865609029388685,tracker,18-06-2007 10.51,,F,105128,A,1257.9238,N,7736.0588,E,117,265,921.6,1,88,86,F1.7.3;
9222,imei:865609029388685,tracker,18-06-2007 10.52,,F,105228,A,1257.8985,N,7735.9012,E,1,258,923.4,1,88,60,F1.7.3;
9223,imei:865609029388685,sleep,18-06-2007 10.53,,F,105316,A,1257.8983,N,7735.8984,E,0,258,925.6,0,88,86,F1.7.3;
9224,imei:865609029388685,tracker,18-06-2007 10.56,,F,105634,A,1257.9232,N,7735.7469,E,253,320,922.5,1,88,96,F1.7.3;
9225,imei:865609029388685,tracker,18-06-2007 10.57,,F,105729,A,1258.0699,N,7735.6213,E,323,289,916.8,1,88,86,F1.7.3;
9226,imei:865609029388685,tracker,18-06-2007 10.57,,F,105755,A,1258.0927,N,7735.478,E,401,254,909.2,1,88,86,F1.7.3;
9227,imei:865609029388685,tracker,18-06-2007 10.58,,F,105818,A,1258.07,N,7735.3557,E,255,294,911.2,1,85,83,F1.7.3;
9228,imei:865609029388685,tracker,18-06-2007 10.58,,F,105821,A,1258.0773,N,7735.3501,E,188,2,911.6,1,88,86,F1.7.3;
9229,imei:865609029388685,tracker,18-06-2007 10.58,,F,105822,A,1258.0802,N,7735.3511,E,211,33,912.5,1,85,86,F1.7.3;
9230,imei:865609029388685,tracker,18-06-2007 10.59,,F,105916,A,1258.3175,N,7735.6181,E,170,37,914.3,1,88,63,F1.7.3;
9231,imei:865609029388685,tracker,18-06-2007 10.59,,F,105921,A,1258.3299,N,7735.6216,E,171,359,914.7,1,88,86,F1.7.3;
9232,imei:865609029388685,tracker,18-06-2007 10.59,,F,105926,A,1258.3448,N,7735.6156,E,212,325,915.3,1,85,86,F1.7.3;
9233,imei:865609029388685,tracker,18-06-2007 11.00,,F,110010,A,1258.488,N,7735.4511,E,284,294,917.5,1,88,70,F1.7.3;
9234,imei:865609029388685,tracker,18-06-2007 11.00,,F,110026,A,1258.5102,N,7735.4189,E,132,328,916.3,1,85,56,F1.7.3;
9235,imei:865609029388685,tracker,18-06-2007 11.01,,F,110100,A,1258.6048,N,7735.3679,E,62,287,918.9,1,88,76,F1.7.3;
9236,imei:865609029388685,tracker,18-06-2007 11.01,,F,110132,A,1258.6059,N,7735.3552,E,54,253,919.5,1,88,93,F1.7.3;
9237,imei:865609029388685,tracker,18-06-2007 11.01,,F,110147,A,1258.5985,N,7735.3359,E,39,284,920.4,1,88,100,F1.7.3;
9238,imei:865609029388685,tracker,18-06-2007 11.01,,F,110151,A,1258.5986,N,7735.3348,E,25,254,920.2,1,88,100,F1.7.3;
9239,imei:865609029388685,tracker,18-06-2007 11.02,,F,110251,A,1258.5669,N,7735.2696,E,0,236,923,1,85,100,F1.7.3;
9240,imei:865609029388685,sleep,18-06-2007 11.03,,F,110327,A,1258.5671,N,7735.2694,E,0,236,923,0,85,100,F1.7.3;
9241,imei:865609029330026,sleep,18-06-2007 11.03,,F,110330,A,1254.8749,N,7734.4236,E,23,222,946.5,0,35,83,F1.7.3;
9242,imei:865609029388685,tracker,18-06-2007 11.04,,F,110435,A,1258.5568,N,7735.2565,E,76,243,923.8,1,85,93,F1.7.3;
9243,imei:865609029388685,tracker,18-06-2007 11.04,,F,110452,A,1258.5482,N,7735.2285,E,132,274,924.5,1,85,86,F1.7.3;
9244,imei:865609029388685,tracker,18-06-2007 11.04,,F,110455,A,1258.5511,N,7735.2221,E,192,315,924.6,1,85,76,F1.7.3;
9245,imei:865609029388685,tracker,18-06-2007 11.05,,F,110555,A,1258.7206,N,7734.9961,E,299,303,930.9,1,85,53,F1.7.3;
9246,imei:865609029388685,tracker,18-06-2007 11.06,,F,110655,A,1258.7824,N,7734.9036,E,271,305,922.4,1,85,86,F1.7.3;
9247,imei:865609029388685,tracker,18-06-2007 11.07,,F,110721,A,1258.8234,N,7734.7694,E,332,275,924.1,1,85,86,F1.7.3;
9248,imei:865609029388685,tracker,18-06-2007 11.08,,F,110821,A,1258.8317,N,7734.6219,E,3,274,929,1,85,66,F1.7.3;
9249,imei:865609029388685,sleep,18-06-2007 11.09,,F,110901,A,1258.8315,N,7734.6217,E,3,274,929,0,85,96,F1.7.3;
9250,imei:865609029388685,tracker,18-06-2007 11.10,,F,111043,A,1258.8591,N,7734.6128,E,288,350,926.2,1,85,96,F1.7.3;
9251,imei:865609029388685,tracker,18-06-2007 11.11,,F,111113,A,1258.9857,N,7734.6121,E,247,31,926.1,1,85,90,F1.7.3;
9252,imei:865609029388685,tracker,18-06-2007 11.11,,F,111124,A,1259.0133,N,7734.644,E,290,63,929.4,1,85,50,F1.7.3;
9253,imei:865609029388685,tracker,18-06-2007 11.11,,F,111147,A,1259.0348,N,7734.7388,E,247,95,933.5,1,85,63,F1.7.3;
9254,imei:865609029388685,tracker,18-06-2007 11.12,,F,111221,A,1259.0337,N,7734.887,E,320,65,935.9,1,85,83,F1.7.3;
9255,imei:865609029388685,tracker,18-06-2007 11.12,,F,111258,A,1259.0573,N,7734.9288,E,86,114,936.4,1,85,76,F1.7.3;
9256,imei:865609029388685,tracker,18-06-2007 11.12,,F,111259,A,1259.0563,N,7734.9297,E,105,155,936.3,1,85,60,F1.7.3;
9257,imei:865609029388685,tracker,18-06-2007 11.13,,F,111301,A,1259.0532,N,7734.9282,E,141,234,936.2,1,85,60,F1.7.3;
9258,imei:865609029388685,tracker,18-06-2007 11.13,,F,111315,A,1259.024,N,7734.8571,E,332,269,933.6,1,85,60,F1.7.3;
9259,imei:865609029388685,tracker,18-06-2007 11.14,,F,111418,A,1259.0245,N,7734.8303,E,0,260,932.5,1,84,70,F1.7.3;
9260,imei:865609029388685,sleep,18-06-2007 11.14,,F,111426,A,1259.0245,N,7734.8303,E,0,260,932.5,0,85,66,F1.7.3;
9261,imei:865609029388685,tracker,18-06-2007 11.15,,F,111506,A,1259.0242,N,7734.8275,E,32,292,933,1,85,83,F1.7.3;
9262,imei:865609029388685,tracker,18-06-2007 11.15,,F,111519,A,1259.0251,N,7734.8184,E,22,262,933.9,1,85,80,F1.7.3;
9263,imei:865609029388685,tracker,18-06-2007 11.15,,F,111548,A,1259.0245,N,7734.7969,E,50,294,935.8,1,85,83,F1.7.3;
9264,imei:865609029388685,tracker,18-06-2007 11.15,,F,111553,A,1259.0269,N,7734.7928,E,26,258,936.4,1,85,83,F1.7.3;
9265,imei:865609029388685,tracker,18-06-2007 11.16,,F,111606,A,1259.028,N,7734.782,E,43,289,935.5,1,82,83,F1.7.3;
9266,imei:865609029388685,tracker,18-06-2007 11.16,,F,111623,A,1259.0342,N,7734.7709,E,34,247,940.4,1,85,80,F1.7.3;
9267,imei:865609029388685,tracker,18-06-2007 11.16,,F,111628,A,1259.0321,N,7734.7676,E,54,277,939.8,1,85,83,F1.7.3;
9268,imei:865609029388685,tracker,18-06-2007 11.16,,F,111649,A,1259.0313,N,7734.7533,E,28,330,938.2,1,84,83,F1.7.3;
9269,imei:865609029388685,tracker,18-06-2007 11.16,,F,111650,A,1259.031,N,7734.7529,E,27,1,937.8,1,85,73,F1.7.3;
9270,imei:865609029388685,tracker,18-06-2007 11.16,,F,111653,A,1259.0312,N,7734.7515,E,26,328,937.2,1,82,73,F1.7.3;
9271,imei:865609029388685,tracker,18-06-2007 11.16,,F,111655,A,1259.0313,N,7734.7509,E,17,288,936.6,1,82,73,F1.7.3;
9272,imei:865609029388685,tracker,18-06-2007 11.17,,F,111703,A,1259.031,N,7734.7493,E,15,31,935.9,1,82,73,F1.7.3;
9273,imei:865609029388685,tracker,18-06-2007 11.17,,F,111704,A,1259.031,N,7734.7489,E,24,329,935.7,1,82,83,F1.7.3;
9274,imei:865609029388685,tracker,18-06-2007 11.17,,F,111717,A,1259.0356,N,7734.7449,E,15,359,934.9,1,85,83,F1.7.3;
9275,imei:865609029388685,tracker,18-06-2007 11.17,,F,111722,A,1259.0359,N,7734.7442,E,13,281,935,1,85,73,F1.7.3;
9276,imei:865609029388685,tracker,18-06-2007 11.17,,F,111736,A,1259.0362,N,7734.7438,E,5,17,935.2,1,84,73,F1.7.3;
9277,imei:865609029388685,tracker,18-06-2007 11.17,,F,111739,A,1259.0362,N,7734.7441,E,4,53,935.2,1,84,73,F1.7.3;
9278,imei:865609029388685,tracker,18-06-2007 11.17,,F,111752,A,1259.0361,N,7734.7445,E,18,107,935.3,1,85,73,F1.7.3;
9279,imei:865609029388685,sleep,18-06-2007 11.18,,F,111807,A,1259.0356,N,7734.7451,E,2,128,936,0,85,73,F1.7.3;
9280,imei:865609029388685,tracker,18-06-2007 11.18,,F,111818,A,1259.0351,N,7734.7455,E,14,1,936.9,1,85,73,F1.7.3;
9281,imei:865609029388685,tracker,18-06-2007 11.19,,F,111918,A,1259.05,N,7734.7438,E,5,350,939.6,1,85,53,F1.7.3;
9282,imei:865609029388685,tracker,18-06-2007 11.19,,F,111926,A,1259.0508,N,7734.7432,E,11,316,939.6,1,85,63,F1.7.3;
9283,imei:865609029388685,tracker,18-06-2007 11.20,,F,112007,A,1259.0602,N,7734.7174,E,32,284,939.4,1,85,60,F1.7.3;
9284,imei:865609029388685,sleep,18-06-2007 11.20,,F,112008,A,1259.06,N,7734.7168,E,32,282,939.4,0,85,60,F1.7.3;
9285,imei:865609029388685,power on,18-06-2007 11.21,,F,112117,A,1259.0586,N,7734.7492,E,25,63,939.6,0,85,46,F1.7.3;
9286,imei:865609029388685,tracker,18-06-2007 11.21,,F,112118,A,1259.0589,N,7734.7496,E,26,61,939.6,1,85,46,F1.7.3;
9287,imei:865609029330026,sleep,18-06-2007 11.21,,F,112131,A,1254.8724,N,7734.4355,E,4,357,925.9,0,35,83,F1.7.3;
9288,imei:865609029388685,sleep,18-06-2007 11.22,,F,112217,A,1259.0609,N,7734.7556,E,31,62,939.7,0,84,43,F1.7.3;
9289,imei:865609029388685,tracker,00/00/00 00:00,,F,112324,V,1259.0613,N,7734.7472,E,7,11,940.2,1,82,46,F1.7.3;
9290,imei:865609029388685,tracker,18-06-2007 11.23,,F,112334,A,1259.0483,N,7734.7613,E,7,43,966.6,1,82,46,F1.7.3;
9291,imei:865609029388685,tracker,18-06-2007 11.23,,F,112351,A,1259.0513,N,7734.7597,E,11,350,950.3,1,82,43,F1.7.3;
9292,imei:865609029388685,sleep,18-06-2007 11.24,,F,112424,A,1259.0513,N,7734.7587,E,12,341,950.3,0,82,56,F1.7.3;
9293,imei:865609029388685,tracker,18-06-2007 11.31,,F,113117,A,1259.0544,N,7734.7469,E,14,140,951.3,1,84,63,F1.7.3;
9294,imei:865609029388685,tracker,18-06-2007 11.32,,F,113202,A,1259.0473,N,7734.7513,E,11,172,951.2,1,82,63,F1.7.3;
9295,imei:865609029388685,sleep,18-06-2007 11.32,,F,113220,A,1259.0429,N,7734.7543,E,28,157,950.9,0,82,56,F1.7.3;
9296,imei:865609029388685,tracker,18-06-2007 11.33,,F,113326,A,1259.0424,N,7734.7516,E,8,172,951,1,82,60,F1.7.3;
9297,imei:865609029388685,tracker,18-06-2007 11.33,,F,113329,A,1259.0427,N,7734.7517,E,12,46,951,1,81,60,F1.7.3;
9298,imei:865609029388685,tracker,00/00/00 00:00,,F,113435,V,1259.0434,N,7734.7488,E,8,46,950.6,1,82,60,F1.7.3;
9299,imei:865609029388685,tracker,18-06-2007 11.34,,F,113448,A,1259.0706,N,7734.7127,E,1,165,825.5,1,82,60,F1.7.3;
9300,imei:865609029388685,tracker,18-06-2007 11.34,,F,113454,A,1259.0613,N,7734.7365,E,10,301,903.5,1,82,76,F1.7.3;
9301,imei:865609029388685,tracker,18-06-2007 11.34,,F,113458,A,1259.0606,N,7734.7388,E,13,46,907.9,1,82,76,F1.7.3;
9302,imei:865609029388685,tracker,18-06-2007 11.35,,F,113513,A,1259.0583,N,7734.7415,E,33,79,916.3,1,81,76,F1.7.3;
9303,imei:865609029388685,tracker,18-06-2007 11.36,,F,113602,A,1259.0619,N,7734.7478,E,18,204,920,1,81,80,F1.7.3;
9304,imei:865609029388685,sleep,18-06-2007 11.36,,F,113624,A,1259.0583,N,7734.7431,E,16,221,919.8,0,82,63,F1.7.3;
9305,imei:865609029330026,sleep,18-06-2007 11.39,,F,113932,A,1254.8789,N,7734.4231,E,9,269,933.3,0,35,90,F1.7.3;
9306,imei:865609029388685,sleep,00/00/00 00:00,,F,114424,V,1259.0559,N,7734.7557,E,26,50,921.8,0,82,56,F1.7.3;
9307,imei:865609029388685,tracker,18-06-2007 11.47,,F,114728,A,1259.0544,N,7734.7452,E,11,18,923.8,1,82,56,F1.7.3;
9308,imei:865609029388685,sleep,18-06-2007 11.48,,F,114828,A,1259.0559,N,7734.7445,E,13,16,923.7,0,82,56,F1.7.3;
9309,imei:865609029388685,sleep,18-06-2007 11.56,,F,115629,A,1259.0576,N,7734.7432,E,9,304,928.5,0,82,56,F1.7.3;
9310,imei:865609029330026,sleep,18-06-2007 11.57,,F,115733,A,1254.8776,N,7734.4304,E,5,204,938.3,0,35,76,F1.7.3;
9311,imei:865609029388685,sleep,18-06-2007 12.04,,F,120429,A,1259.0521,N,7734.7391,E,14,260,934,0,81,53,F1.7.3;
9312,imei:865609029388685,sleep,18-06-2007 12.12,,F,121230,A,1259.0519,N,7734.7485,E,29,111,910.2,0,81,53,F1.7.3;
9313,imei:865609029330026,tracker,18-06-2007 12.13,,F,121318,A,1254.8868,N,7734.4372,E,4,337,937.3,1,35,93,F1.7.3;
9314,imei:865609029330026,tracker,18-06-2007 12.13,,F,121321,A,1254.8871,N,7734.4371,E,4,282,937.3,1,35,93,F1.7.3;
9315,imei:865609029330026,tracker,18-06-2007 12.13,,F,121323,A,1254.887,N,7734.4369,E,5,251,937.3,1,35,93,F1.7.3;
9316,imei:865609029330026,tracker,18-06-2007 12.13,,F,121326,A,1254.8868,N,7734.4366,E,12,209,937.3,1,35,93,F1.7.3;
9317,imei:865609029330026,tracker,18-06-2007 12.13,,F,121338,A,1254.8811,N,7734.4322,E,14,239,937.5,1,35,86,F1.7.3;
9318,imei:865609029330026,sleep,00/00/00 00:00,,F,121458,V,1254.8806,N,7734.4304,E,12,243,937.5,0,46,83,F1.7.3;
9319,imei:865609029388685,sleep,18-06-2007 12.20,,F,122030,A,1259.0465,N,7734.7405,E,13,227,928.6,0,81,56,F1.7.3;
9320,imei:865609029388685,sleep,18-06-2007 12.28,,F,122830,A,1259.0451,N,7734.736,E,7,184,926.7,0,80,56,F1.7.3;
9321,imei:865609029330026,sleep,00/00/00 00:00,,F,122959,V,1254.8806,N,7734.4304,E,12,243,937.5,0,55,80,F1.7.3;
9322,imei:865609029388685,sleep,18-06-2007 12.37,,F,123731,A,1259.0511,N,7734.7462,E,10,229,927.6,0,80,60,F1.7.3;
9323,imei:865609029388685,tracker,18-06-2007 12.38,,F,123853,A,1259.0546,N,7734.7341,E,2,291,928.2,1,80,66,F1.7.3;
9324,imei:865609029388685,tracker,18-06-2007 12.38,,F,123855,A,1259.0546,N,7734.7344,E,12,97,928.2,1,80,70,F1.7.3;
9325,imei:865609029388685,tracker,00/00/00 00:00,,F,124005,V,1259.0532,N,7734.7407,E,6,70,928.2,1,80,53,F1.7.3;
9326,imei:865609029388685,tracker,18-06-2007 12.40,,F,124018,A,1259.05,N,7734.7377,E,26,193,917.9,1,80,50,F1.7.3;
9327,imei:865609029388685,tracker,18-06-2007 12.40,,F,124023,A,1259.05,N,7734.7432,E,19,148,919.8,1,77,50,F1.7.3;
9328,imei:865609029388685,tracker,18-06-2007 12.40,,F,124038,A,1259.0445,N,7734.7448,E,24,187,932,1,80,70,F1.7.3;
9329,imei:865609029388685,tracker,18-06-2007 12.40,,F,124043,A,1259.0408,N,7734.7445,E,38,283,930.6,1,77,80,F1.7.3;
9330,imei:865609029388685,tracker,18-06-2007 12.40,,F,124058,A,1259.0378,N,7734.7337,E,47,250,930.3,1,80,80,F1.7.3;
9331,imei:865609029388685,tracker,18-06-2007 12.41,,F,124101,A,1259.0372,N,7734.7317,E,50,286,930,1,77,83,F1.7.3;
9332,imei:865609029388685,tracker,18-06-2007 12.41,,F,124104,A,1259.0369,N,7734.7303,E,33,255,930.3,1,80,83,F1.7.3;
9333,imei:865609029388685,tracker,18-06-2007 12.41,,F,124110,A,1259.038,N,7734.7264,E,40,295,930.5,1,80,83,F1.7.3;
9334,imei:865609029388685,tracker,18-06-2007 12.41,,F,124113,A,1259.0383,N,7734.7245,E,38,238,930.3,1,77,83,F1.7.3;
9335,imei:865609029388685,tracker,18-06-2007 12.41,,F,124115,A,1259.0381,N,7734.723,E,48,276,930.4,1,77,83,F1.7.3;
9336,imei:865609029388685,tracker,18-06-2007 12.41,,F,124118,A,1259.0378,N,7734.7212,E,42,237,930.5,1,74,83,F1.7.3;
9337,imei:865609029388685,tracker,18-06-2007 12.41,,F,124119,A,1259.0375,N,7734.7206,E,41,276,930.7,1,74,83,F1.7.3;
9338,imei:865609029388685,tracker,18-06-2007 12.41,,F,124133,A,1259.0365,N,7734.7117,E,47,238,931.4,1,74,86,F1.7.3;
9339,imei:865609029388685,tracker,18-06-2007 12.41,,F,124135,A,1259.0362,N,7734.7101,E,46,270,931.2,1,80,86,F1.7.3;
9340,imei:865609029388685,tracker,18-06-2007 12.41,,F,124158,A,1259.0348,N,7734.6949,E,20,222,931.7,1,80,86,F1.7.3;
9341,imei:865609029388685,tracker,18-06-2007 12.42,,F,124203,A,1259.0345,N,7734.6918,E,40,295,931.9,1,80,83,F1.7.3;
9342,imei:865609029388685,tracker,18-06-2007 12.42,,F,124214,A,1259.0377,N,7734.6862,E,14,348,931.7,1,77,76,F1.7.3;
9343,imei:865609029388685,tracker,18-06-2007 12.42,,F,124219,A,1259.0384,N,7734.6851,E,27,305,932.2,1,80,76,F1.7.3;
9344,imei:865609029388685,tracker,18-06-2007 12.42,,F,124224,A,1259.0396,N,7734.6845,E,10,34,932.6,1,74,80,F1.7.3;
9345,imei:865609029388685,tracker,18-06-2007 12.42,,F,124228,A,1259.0397,N,7734.6851,E,11,118,933,1,77,80,F1.7.3;
9346,imei:865609029388685,tracker,18-06-2007 12.42,,F,124231,A,1259.0391,N,7734.6867,E,18,188,933.2,1,74,80,F1.7.3;
9347,imei:865609029388685,tracker,18-06-2007 12.42,,F,124233,A,1259.0386,N,7734.6855,E,42,259,933.3,1,80,60,F1.7.3;
9348,imei:865609029388685,tracker,18-06-2007 12.42,,F,124241,A,1259.0381,N,7734.684,E,15,219,934,1,74,60,F1.7.3;
9349,imei:865609029388685,tracker,18-06-2007 12.42,,F,124245,A,1259.0381,N,7734.6841,E,11,319,934.3,1,77,70,F1.7.3;
9350,imei:865609029388685,tracker,18-06-2007 12.42,,F,124248,A,1259.0383,N,7734.684,E,19,120,934.5,1,77,70,F1.7.3;
9351,imei:865609029388685,tracker,18-06-2007 12.42,,F,124255,A,1259.0375,N,7734.6847,E,13,287,934.7,1,74,70,F1.7.3;
9352,imei:865609029388685,tracker,18-06-2007 12.43,,F,124306,A,1259.0359,N,7734.6854,E,20,109,934.7,1,80,90,F1.7.3;
9353,imei:865609029388685,tracker,18-06-2007 12.43,,F,124319,A,1259.0354,N,7734.6902,E,22,141,935,1,80,86,F1.7.3;
9354,imei:865609029388685,tracker,18-06-2007 12.43,,F,124321,A,1259.0351,N,7734.6908,E,16,173,935,1,80,86,F1.7.3;
9355,imei:865609029388685,tracker,18-06-2007 12.43,,F,124322,A,1259.0348,N,7734.6912,E,29,143,935,1,80,86,F1.7.3;
9356,imei:865609029388685,tracker,18-06-2007 12.43,,F,124325,A,1259.0345,N,7734.6921,E,11,113,935,1,74,90,F1.7.3;
9357,imei:865609029388685,tracker,18-06-2007 12.43,,F,124331,A,1259.0343,N,7734.695,E,18,77,935.1,1,77,90,F1.7.3;
9358,imei:865609029388685,tracker,18-06-2007 12.43,,F,124334,A,1259.0337,N,7734.6955,E,28,124,935.1,1,80,90,F1.7.3;
9359,imei:865609029388685,tracker,18-06-2007 12.43,,F,124336,A,1259.0331,N,7734.6956,E,15,187,935.1,1,77,90,F1.7.3;
9360,imei:865609029388685,tracker,18-06-2007 12.43,,F,124337,A,1259.0329,N,7734.6955,E,14,237,935.1,1,74,86,F1.7.3;
9361,imei:865609029388685,tracker,18-06-2007 12.43,,F,124338,A,1259.0329,N,7734.6952,E,23,279,935.1,1,74,86,F1.7.3;
9362,imei:865609029388685,tracker,18-06-2007 12.43,,F,124341,A,1259.0332,N,7734.6952,E,39,113,935.2,1,77,86,F1.7.3;
9363,imei:865609029388685,tracker,18-06-2007 12.43,,F,124348,A,1259.0326,N,7734.6969,E,11,318,935.3,1,77,86,F1.7.3;
